Text,Label,is_alpha,is_numeric,capital_initial,unigram,bigram,trigram,text_length,contain_period,contain_percent,contain_hyphen,contain_word_percent
Orville Wright,PERSON,1,0,1,0,1,0,14,0,0,0,0
Karl Marx,PERSON,1,0,1,0,1,0,9,0,0,0,0
Orville,PERSON,1,0,1,1,0,0,7,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
$1 Million,MONEY,1,0,1,0,1,0,10,0,0,0,0
Business Insider here &gt;&gt,ORG,1,0,1,0,0,1,29,0,0,0,0
BI Studios,ORG,1,0,1,0,1,0,10,0,0,0,0
BI,ORG,1,0,1,1,0,0,2,0,0,0,0
at least 2-3 years,CARDINAL,1,0,0,0,0,1,18,0,0,1,0
Adobe Creative Suite,PERSON,1,0,1,0,0,1,20,0,0,0,0
New York City,GPE,1,0,1,0,0,1,13,0,0,0,0
2014,DATE,0,1,0,1,0,0,4,0,0,0,0
Goldman Sachs',ORG,1,0,1,0,1,0,14,0,0,0,0
Jami Rubin,PERSON,1,0,1,0,1,0,10,0,0,0,0
222,MONEY,0,1,0,1,0,0,3,0,0,0,0
2013,DATE,0,1,0,1,0,0,4,0,0,0,0
205,MONEY,0,1,0,1,0,0,3,0,0,0,0
2020E,DATE,1,0,1,1,0,0,5,0,0,0,0
2014,DATE,0,1,0,1,0,0,4,0,0,0,0
72,MONEY,0,1,0,1,0,0,2,0,0,0,0
2020E,DATE,1,0,1,1,0,0,5,0,0,0,0
41,MONEY,0,1,0,1,0,0,2,0,0,0,0
113,MONEY,0,1,0,1,0,0,3,0,0,0,0
ALXN,ORG,1,0,1,1,0,0,4,0,0,0,0
AMGN,ORG,1,0,1,1,0,0,4,0,0,0,0
BIIB,ORG,1,0,1,1,0,0,4,0,0,0,0
CELG,ORG,1,0,1,1,0,0,4,0,0,0,0
GILD,ORG,1,0,1,1,0,0,4,0,0,0,0
VRTX,ORG,1,0,1,1,0,0,4,0,0,0,0
Goldman,ORG,1,0,1,1,0,0,7,0,0,0,0
2020,DATE,0,1,0,1,0,0,4,0,0,0,0
$32 billion,MONEY,1,0,1,0,1,0,11,0,0,0,0
$61 billion,MONEY,1,0,1,0,1,0,11,0,0,0,0
$9 billion,MONEY,1,0,1,0,1,0,10,0,0,0,0
Goldman Sachs FREE AppDownload,ORG,1,0,1,0,0,1,30,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
New York Times,ORG,1,0,1,0,0,1,14,0,0,0,0
Mark Thompson,PERSON,1,0,1,0,1,0,13,0,0,0,0
Bloomberg,PERSON,1,0,1,1,0,0,9,0,0,0,0
the Financial Times Digital Media Conference,ORG,1,0,0,0,0,1,44,0,0,0,0
London,GPE,1,0,1,1,0,0,6,0,0,0,0
yesterday,DATE,1,0,0,1,0,0,9,0,0,0,0
The New York Times,ORG,1,0,1,0,0,1,18,0,0,0,0
Burn,PERSON,1,0,1,1,0,0,4,0,0,0,0
Chinese,NORP,1,0,1,1,0,0,7,0,0,0,0
Bloomberg,GPE,1,0,1,1,0,0,9,0,0,0,0
Communist Party,ORG,1,0,1,0,1,0,15,0,0,0,0
the New York Times,ORG,1,0,0,0,0,1,18,0,0,0,0
Bloomberg,GPE,1,0,1,1,0,0,9,0,0,0,0
Peter Grauer,PERSON,1,0,1,0,1,0,12,0,0,0,0
last week,DATE,1,0,0,0,1,0,9,0,0,0,0
about 50,CARDINAL,1,0,0,0,1,0,8,0,0,0,0
Bloomberg,PERSON,1,0,1,1,0,0,9,0,0,0,0
last year,DATE,1,0,0,0,1,0,9,0,0,0,0
Hong Kong,GPE,1,0,1,0,1,0,9,0,0,0,0
Michael Forsythe,PERSON,1,0,1,0,1,0,16,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
The New York Times,ORG,1,0,1,0,0,1,18,0,0,0,0
NYT,ORG,1,0,1,1,0,0,3,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
December,DATE,1,0,1,1,0,0,8,0,0,0,0
Biden,PERSON,1,0,1,1,0,0,5,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
American,NORP,1,0,1,1,0,0,8,0,0,0,0
Thompson,ORG,1,0,1,1,0,0,8,0,0,0,0
the New York Times,ORG,1,0,0,0,0,1,18,0,0,0,0
1896,DATE,0,1,0,1,0,0,4,0,0,0,0
2014,DATE,0,1,0,1,0,0,4,0,0,0,0
118 years later,DATE,1,0,1,0,0,1,15,0,0,0,0
UK,GPE,1,0,1,1,0,0,2,0,0,0,0
Guardian,ORG,1,0,1,1,0,0,8,0,0,0,0
US,GPE,1,0,1,1,0,0,2,0,0,0,0
the New York Times,ORG,1,0,0,0,0,1,18,0,0,0,0
James Risen,PERSON,1,0,1,0,1,0,11,0,0,0,0
Park Avenue,FAC,1,0,1,0,1,0,11,0,0,0,0
520 Park Avenueon the Upper East Side,FAC,1,0,1,0,0,1,37,0,0,0,0
more than $100 million,MONEY,1,0,0,0,0,1,22,0,0,0,0
The Wall Street Journal,ORG,1,0,1,0,0,1,23,0,0,0,0
51,CARDINAL,0,1,0,1,0,0,2,0,0,0,0
30,CARDINAL,0,1,0,1,0,0,2,0,0,0,0
$27 million,MONEY,1,0,1,0,1,0,11,0,0,0,0
two,CARDINAL,1,0,0,1,0,0,3,0,0,0,0
"1,800-square-foot",QUANTITY,1,0,1,1,0,0,17,0,0,1,0
520,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
Park Avenue,FAC,1,0,1,0,1,0,11,0,0,0,0
Manhattans,NORP,1,0,1,1,0,0,10,0,0,0,0
Upper East Side,ORG,1,0,1,0,0,1,15,0,0,0,0
William L. Zeckendorf,PERSON,1,0,1,0,0,1,21,1,0,0,0
Development Group,ORG,1,0,1,0,1,0,17,0,0,0,0
New York,GPE,1,0,1,0,1,0,8,0,0,0,0
years,DATE,1,0,0,1,0,0,5,0,0,0,0
Zeckendorf,NORP,1,0,1,1,0,0,10,0,0,0,0
15,CARDINAL,0,1,0,1,0,0,2,0,0,0,0
Central Park West,LOC,1,0,1,0,0,1,17,0,0,0,0
Park Ave,ORG,1,0,1,0,1,0,8,0,0,0,0
$30.4 million,MONEY,1,0,1,0,1,0,13,1,0,0,0
51,CARDINAL,0,1,0,1,0,0,2,0,0,0,0
Robert A.M. Stern,PERSON,1,0,1,0,0,1,17,1,0,0,0
15CPW,CARDINAL,1,0,1,1,0,0,5,0,0,0,0
early 2017,DATE,1,0,0,0,1,0,10,0,0,0,0
Broadway,FAC,1,0,1,1,0,0,8,0,0,0,0
Park Avenue,FAC,1,0,1,0,1,0,11,0,0,0,0
57th Street,FAC,1,0,1,0,1,0,11,0,0,0,0
Yale,ORG,1,0,1,1,0,0,4,0,0,0,0
CourseraYale,ORG,1,0,1,1,0,0,12,0,0,0,0
Nobel,WORK_OF_ART,1,0,1,1,0,0,5,0,0,0,0
Robert Shiller,PERSON,1,0,1,0,1,0,14,0,0,0,0
America,GPE,1,0,1,1,0,0,7,0,0,0,0
a day,DATE,1,0,0,0,1,0,5,0,0,0,0
David Wessel,PERSON,1,0,1,0,1,0,12,0,0,0,0
The Wall Street Journal,ORG,1,0,1,0,0,1,23,0,0,0,0
the Brookings Institution,ORG,1,0,0,0,0,1,25,0,0,0,0
Shiller,ORG,1,0,1,1,0,0,7,0,0,0,0
a day,DATE,1,0,0,0,1,0,5,0,0,0,0
10 or 20 years,DATE,1,0,1,0,0,1,14,0,0,0,0
Shiller,ORG,1,0,1,1,0,0,7,0,0,0,0
Andrew Carnegie,PERSON,1,0,1,0,1,0,15,0,0,0,0
Shiller,ORG,1,0,1,1,0,0,7,0,0,0,0
Classic,PERSON,1,0,1,1,0,0,7,0,0,0,0
two,CARDINAL,1,0,0,1,0,0,3,0,0,0,0
Bergdorf Goodman's Men's Store,ORG,1,0,1,0,0,1,30,0,0,0,0
Town &,ORG,1,0,1,0,1,0,6,0,0,0,0
Country Magazine's,ORG,1,0,1,0,1,0,18,0,0,0,0
Stellene Volandes,PERSON,1,0,1,0,1,0,17,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
500,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
1861,DATE,0,1,0,1,0,0,4,0,0,0,0
0.20%,PERCENT,0,1,0,1,0,0,5,1,0,0,0
Tuesday,DATE,1,0,1,1,0,0,7,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
Japanese,NORP,1,0,1,1,0,0,8,0,0,0,0
0.20%,PERCENT,0,1,0,1,0,0,5,1,0,0,0
U.S. Treasury,ORG,1,0,1,0,1,0,13,1,0,0,0
5-year,DATE,1,0,1,1,0,0,6,0,0,1,0
1 p.m. ET,TIME,1,0,1,0,0,1,9,1,0,0,0
10-year,DATE,1,0,1,1,0,0,7,0,0,1,0
Treasury,ORG,1,0,1,1,0,0,8,0,0,0,0
2.70%,PERCENT,0,1,0,1,0,0,5,1,0,0,0
5,CARDINAL,0,1,0,1,0,0,1,0,0,0,0
500,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
Japanese,NORP,1,0,1,1,0,0,8,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
5-year,DATE,1,0,1,1,0,0,6,0,0,1,0
U.S. Treasury,ORG,1,0,1,0,1,0,13,1,0,0,0
Dec-15,DATE,0,1,0,1,0,0,5,0,0,0,0
Platt/Getty ImagesEditor's,ORG,1,0,1,0,1,0,26,0,0,0,0
Gennadiy Goldberg,PERSON,1,0,1,0,1,0,17,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
TD Securities,ORG,1,0,1,0,1,0,13,0,0,0,0
10 Things You Need To Know Before The Opening Bell,WORK_OF_ART,1,0,1,0,0,1,50,0,0,0,0
Tuesday,DATE,1,0,1,1,0,0,7,0,0,0,0
morning,TIME,1,0,0,1,0,0,7,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
Q2,CARDINAL,1,0,1,1,0,0,2,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
Fed,ORG,1,0,1,1,0,0,3,0,0,0,0
Treasury,ORG,1,0,1,1,0,0,8,0,0,0,0
5s,CARDINAL,1,0,1,1,0,0,2,0,0,0,0
Crimea,GPE,1,0,1,1,0,0,6,0,0,0,0
Chinese,NORP,1,0,1,1,0,0,7,0,0,0,0
Russia,GPE,1,0,1,1,0,0,6,0,0,0,0
Crimean,NORP,1,0,1,1,0,0,7,0,0,0,0
Chinese,NORP,1,0,1,1,0,0,7,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
last week's,DATE,1,0,0,0,1,0,11,0,0,0,0
late last week,DATE,1,0,0,0,0,1,14,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
March,DATE,1,0,1,1,0,0,5,0,0,0,0
the next few days/weeks,DATE,1,0,0,0,0,1,23,0,0,0,0
Fed,ORG,1,0,1,1,0,0,3,0,0,0,0
2014,DATE,0,1,0,1,0,0,4,0,0,0,0
Treasury,ORG,1,0,1,1,0,0,8,0,0,0,0
today,DATE,1,0,0,1,0,0,5,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
EM,ORG,1,0,1,1,0,0,2,0,0,0,0
Chinese,NORP,1,0,1,1,0,0,7,0,0,0,0
earlier this year,DATE,1,0,0,0,0,1,17,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
this year,DATE,1,0,0,0,1,0,9,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
Justine LeeWhile,PERSON,1,0,1,0,1,0,16,0,0,0,0
Cornell,GPE,1,0,1,1,0,0,7,0,0,0,0
19,CARDINAL,0,1,0,1,0,0,2,0,0,0,0
Justin Sullivan/Getty ImagesKleiner Perkins,PERSON,1,0,1,0,0,1,43,0,0,0,0
John Maeda,PERSON,1,0,1,0,1,0,10,0,0,0,0
Steve Jobs,PERSON,1,0,1,0,1,0,10,0,0,0,0
Maeda,ORG,1,0,1,1,0,0,5,0,0,0,0
Steve Jobs,PERSON,1,0,1,0,1,0,10,0,0,0,0
Jobs,PERSON,1,0,1,1,0,0,4,0,0,0,0
Robert Cringely,PERSON,1,0,1,0,1,0,15,0,0,0,0
John Maeda,PERSON,1,0,1,0,1,0,10,0,0,0,0
One,CARDINAL,1,0,1,1,0,0,3,0,0,0,0
500,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
177%,PERCENT,0,1,0,1,0,0,4,1,0,0,0
9-Mar-09,DATE,0,1,0,1,0,0,5,0,0,0,0
666,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
Jan-14,DATE,0,1,0,1,0,0,5,0,0,0,0
"1,850",CARDINAL,0,1,0,1,0,0,4,0,0,0,0
USA Today,ORG,1,0,1,0,1,0,9,0,0,0,0
Oct-07,DATE,0,1,0,1,0,0,5,0,0,0,0
50,MONEY,0,1,0,1,0,0,2,0,0,0,0
500,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
every month,DATE,1,0,0,0,1,0,11,0,0,0,0
Oct-07,DATE,0,1,0,1,0,0,5,0,0,0,0
500,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
Business Insider/,ORG,1,0,1,0,1,0,17,0,0,0,0
Andy Kiersz,PERSON,1,0,1,0,1,0,11,0,0,0,0
fall 2008,DATE,1,0,0,0,1,0,9,0,0,0,0
Mar-09,DATE,0,1,0,1,0,0,5,0,0,0,0
50,MONEY,0,1,0,1,0,0,2,0,0,0,0
500,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
50,MONEY,0,1,0,1,0,0,2,0,0,0,0
monthly,DATE,1,0,0,1,0,0,7,0,0,0,0
Andy Kiersz,PERSON,1,0,1,0,1,0,11,0,0,0,0
Jan-14,DATE,0,1,0,1,0,0,5,0,0,0,0
"5,631.87",MONEY,0,1,0,1,0,0,7,1,0,0,0
50,MONEY,0,1,0,1,0,0,2,0,0,0,0
"just $3,800",MONEY,1,0,0,0,1,0,11,0,0,0,0
"1,831.87",MONEY,0,1,0,1,0,0,7,1,0,0,0
48%,PERCENT,0,1,0,1,0,0,4,1,0,0,0
7.60%,PERCENT,0,1,0,1,0,0,5,1,0,0,0
annual,DATE,1,0,0,1,0,0,6,0,0,0,0
50,MONEY,0,1,0,1,0,0,2,0,0,0,0
Andy Kiersz,PERSON,1,0,1,0,1,0,11,0,0,0,0
mid-2009,DATE,1,0,0,1,0,0,8,0,0,1,0
500,CARDINAL,0,1,0,1,0,0,3,0,0,0,0
March of that year,DATE,1,0,1,0,0,1,18,0,0,0,0
Mar-09,DATE,0,1,0,1,0,0,5,0,0,0,0
about 34%,PERCENT,1,0,0,0,1,0,9,0,1,0,0
the bad months,DATE,1,0,0,0,0,1,14,0,0,0,0
Andy Kiersz,PERSON,1,0,1,0,1,0,11,0,0,0,0
50,MONEY,0,1,0,1,0,0,2,0,0,0,0
Andy Kiersz,PERSON,1,0,1,0,1,0,11,0,0,0,0
the Organization of American States,ORG,1,0,0,0,0,1,35,0,0,0,0
OAS,ORG,1,0,1,1,0,0,3,0,0,0,0
Caracas,GPE,1,0,1,1,0,0,7,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
"Friday, March 21, 2014",DATE,1,0,1,0,0,1,22,0,0,0,0
Maria Corina Machado,PERSON,1,0,1,0,0,1,20,0,0,0,0
OAS,ORG,1,0,1,1,0,0,3,0,0,0,0
Friday,DATE,1,0,1,1,0,0,6,0,0,0,0
Washington,GPE,1,0,1,1,0,0,10,0,0,0,0
D.C.,GPE,1,0,1,1,0,0,4,1,0,0,0
at least 28,CARDINAL,1,0,0,0,0,1,11,0,0,0,0
daily,DATE,1,0,0,1,0,0,5,0,0,0,0
early February,DATE,1,0,0,0,1,0,14,0,0,0,0
Maria Corina Machado,PERSON,1,0,1,0,0,1,20,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Washington,GPE,1,0,1,1,0,0,10,0,0,0,0
D.C.,GPE,1,0,1,1,0,0,4,1,0,0,0
last week,DATE,1,0,0,0,1,0,9,0,0,0,0
Latin American,NORP,1,0,1,0,1,0,14,0,0,0,0
The Organization of American States,ORG,1,0,1,0,0,1,35,0,0,0,0
two,CARDINAL,1,0,0,1,0,0,3,0,0,0,0
One,CARDINAL,1,0,1,1,0,0,3,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Cuba,GPE,1,0,1,1,0,0,4,0,0,0,0
Argentina,GPE,1,0,1,1,0,0,9,0,0,0,0
Ecuador,GPE,1,0,1,1,0,0,7,0,0,0,0
Bolivia,GPE,1,0,1,1,0,0,7,0,0,0,0
Brazil,GPE,1,0,1,1,0,0,6,0,0,0,0
2005,DATE,0,1,0,1,0,0,4,0,0,0,0
17,CARDINAL,0,1,0,1,0,0,2,0,0,0,0
Nicaragua,GPE,1,0,1,1,0,0,9,0,0,0,0
Honduras,GPE,1,0,1,1,0,0,8,0,0,0,0
Caribbean,LOC,1,0,1,1,0,0,9,0,0,0,0
Haiti,GPE,1,0,1,1,0,0,5,0,0,0,0
Petrocaribe,PERSON,1,0,1,1,0,0,11,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Guatemala,GPE,1,0,1,1,0,0,9,0,0,0,0
the end of last year,DATE,1,0,0,0,0,1,20,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
last week,DATE,1,0,0,0,1,0,9,0,0,0,0
Machado,ORG,1,0,1,1,0,0,7,0,0,0,0
OAS,ORG,1,0,1,1,0,0,3,0,0,0,0
Petrocaribe,NORP,1,0,1,1,0,0,11,0,0,0,0
one,CARDINAL,1,0,0,1,0,0,3,0,0,0,0
Caribbean,LOC,1,0,1,1,0,0,9,0,0,0,0
Barbados,PERSON,1,0,1,1,0,0,8,0,0,0,0
Nicaragua,GPE,1,0,1,1,0,0,9,0,0,0,0
El Salvador,GPE,1,0,1,0,1,0,11,0,0,0,0
Hugo Chavez,PERSON,1,0,1,0,1,0,11,0,0,0,0
The Dominican Republic,GPE,1,0,1,0,0,1,22,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
"40,000 barrels",QUANTITY,1,0,1,0,1,0,14,0,0,0,0
5%,PERCENT,0,1,0,1,0,0,4,1,0,0,0
over 25 years,DATE,1,0,0,0,0,1,13,0,0,0,0
1%,PERCENT,0,1,0,1,0,0,4,1,0,0,0
"as low as $1,300",MONEY,1,0,0,0,0,1,16,0,0,0,0
Haiti,GPE,1,0,1,1,0,0,5,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Dominican,NORP,1,0,1,1,0,0,9,0,0,0,0
Leonel Fernandez,PERSON,1,0,1,0,1,0,16,0,0,0,0
Nicaragua,GPE,1,0,1,1,0,0,9,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Haiti,GPE,1,0,1,1,0,0,5,0,0,0,0
2005,DATE,0,1,0,1,0,0,4,0,0,0,0
Jamaica,GPE,1,0,1,1,0,0,7,0,0,0,0
95%,PERCENT,0,1,0,1,0,0,4,1,0,0,0
Brookings Institute,ORG,1,0,1,0,1,0,19,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
the Catholic Church,ORG,1,0,0,0,0,1,19,0,0,0,0
Pope Francis,PERSON,1,0,1,0,1,0,12,0,0,0,0
Brazilian,NORP,1,0,1,1,0,0,9,0,0,0,0
Lula da Silva,PERSON,1,0,1,0,0,1,13,0,0,0,0
Uruguayan,ORG,1,0,1,1,0,0,9,0,0,0,0
Mujica,PERSON,1,0,1,1,0,0,6,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
Saudi Arabia,GPE,1,0,1,0,1,0,12,0,0,0,0
1989,DATE,0,1,0,1,0,0,4,0,0,0,0
Caracas,GPE,1,0,1,1,0,0,7,0,0,0,0
Venezuela,GPE,1,0,1,1,0,0,9,0,0,0,0
40%,PERCENT,0,1,0,1,0,0,3,1,0,0,0
the United States,GPE,1,0,0,0,0,1,17,0,0,0,0
Washington,GPE,1,0,1,1,0,0,10,0,0,0,0
Switzerland,GPE,1,0,1,1,0,0,11,0,0,0,0
tomorrow,DATE,1,0,0,1,0,0,8,0,0,0,0
Hundreds,CARDINAL,1,0,1,1,0,0,8,0,0,0,0
Asia,LOC,1,0,1,1,0,0,4,0,0,0,0
5.70%,PERCENT,0,1,0,1,0,0,5,1,0,0,0
this year,DATE,1,0,0,0,1,0,9,0,0,0,0
WorldWatchReport,PRODUCT,1,0,1,1,0,0,16,0,0,0,0
Digital Luxury Group,ORG,1,0,1,0,0,1,20,0,0,0,0
GroupChina,PRODUCT,1,0,1,1,0,0,10,0,0,0,0
Asia,LOC,1,0,1,1,0,0,4,0,0,0,0
nearly 60%,PERCENT,1,0,0,0,1,0,10,0,1,0,0
last year,DATE,1,0,0,0,1,0,9,0,0,0,0
60,CARDINAL,0,1,0,1,0,0,2,0,0,0,0
more than a billion,MONEY,1,0,0,0,0,1,19,0,0,0,0
Cartier,PERSON,1,0,1,1,0,0,7,0,0,0,0
Rolex,PERSON,1,0,1,1,0,0,5,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
this year,DATE,1,0,0,0,1,0,9,0,0,0,0
Chinese,NORP,1,0,1,1,0,0,7,0,0,0,0
Baidu,ORG,1,0,1,1,0,0,5,0,0,0,0
China,GPE,1,0,1,1,0,0,5,0,0,0,0
Baidu,ORG,1,0,1,1,0,0,5,0,0,0,0
Liang Zeng,PERSON,1,0,1,0,1,0,10,0,0,0,0
Digital Luxury Group,ORG,1,0,1,0,0,1,20,0,0,0,0
Russia,GPE,1,0,1,1,0,0,6,0,0,0,0
India,GPE,1,0,1,1,0,0,5,0,0,0,0
this year,DATE,1,0,0,0,1,0,9,0,0,0,0
20% and,PERCENT,1,0,1,0,1,0,7,0,1,0,0
12%,PERCENT,0,1,0,1,0,0,4,1,0,0,0
Brazil,GPE,1,0,1,1,0,0,6,0,0,0,0
2.90%,PERCENT,0,1,0,1,0,0,5,1,0,0,0
2013,DATE,0,1,0,1,0,0,4,0,0,0,0
Brazil,GPE,1,0,1,1,0,0,6,0,0,0,0
two,CARDINAL,1,0,0,1,0,0,3,0,0,0,0
Digital Luxury Group,ORG,1,0,1,0,0,1,20,0,0,0,0
Brazil,GPE,1,0,1,1,0,0,6,0,0,0,0
Rolex,PERSON,1,0,1,1,0,0,5,0,0,0,0
Tag Heuer,PERSON,1,0,1,0,1,0,9,0,0,0,0
Digital Luxury GroupLuxury brandsUlysse,PERSON,1,0,1,0,0,1,39,0,0,0,0
Nardin,ORG,1,0,1,1,0,0,6,0,0,0,0
Glashtte Original,PERSON,1,0,1,0,1,0,17,0,0,0,0
andVacheron Constantin,PERSON,1,0,0,0,1,0,22,0,0,0,0
the most year-over-year,DATE,1,0,0,0,0,1,23,0,0,1,0
Digital Luxury,PERSON,1,0,1,0,1,0,14,0,0,0,0
GroupTo,NORP,1,0,1,1,0,0,7,0,0,0,0
Digital Luxury Group,ORG,1,0,1,0,0,1,20,0,0,0,0
Andreas Dombret,PERSON,1,0,1,0,1,0,15,0,0,0,0
Bundesbank,ORG,1,0,1,1,0,0,10,0,0,0,0
the New York Stock Exchange,ORG,1,0,0,0,0,1,27,0,0,0,0
earlier today,TIME,1,0,0,0,1,0,13,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
Bundesbank,ORG,1,0,1,1,0,0,10,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
three,CARDINAL,1,0,0,1,0,0,5,0,0,0,0
First,ORDINAL,1,0,1,1,0,0,5,0,0,0,0
3-Feb,CARDINAL,0,1,0,1,0,0,5,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
Bundesbank/ECB,ORG,1,0,1,1,0,0,14,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
Trichet,PERSON,1,0,1,1,0,0,7,0,0,0,0
Second,ORDINAL,1,0,1,1,0,0,6,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
Germany,GPE,1,0,1,1,0,0,7,0,0,0,0
Third,ORDINAL,1,0,1,1,0,0,5,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
Bundesbank,ORG,1,0,1,1,0,0,10,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
below 2%,PERCENT,1,0,0,0,1,0,8,0,1,0,0
Japanese,NORP,1,0,1,1,0,0,8,0,0,0,0
decades,DATE,1,0,0,1,0,0,7,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
Draghi,ORG,1,0,1,1,0,0,6,0,0,0,0
Bundesbank,ORG,1,0,1,1,0,0,10,0,0,0,0
Weidmann,PERSON,1,0,1,1,0,0,8,0,0,0,0
yesterday,DATE,1,0,0,1,0,0,9,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
the Swiss National Bank's,ORG,1,0,0,0,0,1,25,0,0,0,0
QE,GPE,1,0,1,1,0,0,2,0,0,0,0
European,NORP,1,0,1,1,0,0,8,0,0,0,0
Stark,PERSON,1,0,1,1,0,0,5,0,0,0,0
SMP,ORG,1,0,1,1,0,0,3,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
First,ORDINAL,1,0,1,1,0,0,5,0,0,0,0
Second,ORDINAL,1,0,1,1,0,0,6,0,0,0,0
1.4,MONEY,0,1,0,1,0,0,3,1,0,0,0
Third,ORDINAL,1,0,1,1,0,0,5,0,0,0,0
QE,PERSON,1,0,1,1,0,0,2,0,0,0,0
Weidmann,PERSON,1,0,1,1,0,0,8,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
next week,DATE,1,0,0,0,1,0,9,0,0,0,0
Dombret,PERSON,1,0,1,1,0,0,7,0,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
1.4,MONEY,0,1,0,1,0,0,3,1,0,0,0
ECB,ORG,1,0,1,1,0,0,3,0,0,0,0
G10 FX,ORG,1,0,1,0,1,0,6,0,0,0,0
Citi,ORG,1,0,1,1,0,0,4,0,0,0,0
the next few weeks,DATE,1,0,0,0,0,1,18,0,0,0,0
five,CARDINAL,1,0,0,1,0,0,4,0,0,0,0
U.S.,GPE,1,0,1,1,0,0,4,1,0,0,0
Japan,GPE,1,0,1,1,0,0,5,0,0,0,0
the Bank of Japan,ORG,1,0,0,0,0,1,17,0,0,0,0
Japanese,NORP,1,0,1,1,0,0,8,0,0,0,0
Steve MarcusAmerica's,PERSON,1,0,1,0,1,0,21,0,0,0,0
trillions of dollars,MONEY,1,0,0,0,0,1,20,0,0,0,0
BlackRock,ORG,1,0,1,1,0,0,9,0,0,0,0
